filename,answer
data/train_images\train_02233.png,mo7opklj
data/train_images\train_02234.png,670ljc6w
data/train_images\train_02235.png,o7v1iz4j
data/train_images\train_02236.png,qi55jsyx
data/train_images\train_02237.png,ufblpvr7
data/train_images\train_02238.png,9yt1s4ji
data/train_images\train_02239.png,da6ueyer
data/train_images\train_02240.png,bl6sgw2n
data/train_images\train_02241.png,rv4eibkp
data/train_images\train_02242.png,k7fvu3f0
data/train_images\train_02243.png,mee0q45t
data/train_images\train_02244.png,vguw48tp
data/train_images\train_02245.png,37v7jmkj
data/train_images\train_02246.png,lnditn5k
data/train_images\train_02247.png,g3fye4hq
data/train_images\train_02248.png,goxaiqus
data/train_images\train_02249.png,y2o33b29
data/train_images\train_02250.png,xz6uk18f
data/train_images\train_02251.png,2dxr6cj9
data/train_images\train_02252.png,k4ci248f
data/train_images\train_02253.png,3vkog101
data/train_images\train_02254.png,1he9wiee
data/train_images\train_02255.png,o9h5ihjq
data/train_images\train_02256.png,cyypq7a4
data/train_images\train_02257.png,frv1l6ck
data/train_images\train_02258.png,nc7giu13
data/train_images\train_02259.png,gbj72btq
data/train_images\train_02260.png,82327aqf
data/train_images\train_02261.png,f2k5c3z6
data/train_images\train_02262.png,j5q1d7xy
data/train_images\train_02263.png,ljd2v57b
data/train_images\train_02264.png,mtt7fywm
data/train_images\train_02265.png,5cfv2vyn
data/train_images\train_02266.png,1kjs08rw
data/train_images\train_02267.png,q1cgedbt
data/train_images\train_02268.png,8bz9t30b
data/train_images\train_02269.png,69c45ry2
data/train_images\train_02270.png,7vmvwjmv
data/train_images\train_02271.png,06ddg680
data/train_images\train_02272.png,iuga4feg
data/train_images\train_02273.png,yyj5n860
data/train_images\train_02274.png,ath9kp6a
data/train_images\train_02275.png,sssuljaf
data/train_images\train_02276.png,4wnsmw5g
data/train_images\train_02277.png,yrw6owh8
data/train_images\train_02278.png,vlig7r2f
data/train_images\train_02279.png,mfp5md3e
data/train_images\train_02280.png,xu7fkc78
data/train_images\train_02281.png,1hfl1zop
data/train_images\train_02282.png,qzfo30x8
data/train_images\train_02283.png,bnmjsxtd
data/train_images\train_02284.png,hdx1bjt4
data/train_images\train_02285.png,zf3d4d32
data/train_images\train_02286.png,nkx5zt5t
data/train_images\train_02287.png,t9ka1dlu
data/train_images\train_02288.png,clle4a2g
data/train_images\train_02289.png,76rwr3s1
data/train_images\train_02290.png,8wk501ep
data/train_images\train_02291.png,ekgvzpfc
data/train_images\train_02292.png,glckwt2e
data/train_images\train_02293.png,077u55d5
data/train_images\train_02294.png,q3ov9jyd
data/train_images\train_02295.png,fzdtc5pa
data/train_images\train_02296.png,ygaa70tg
data/train_images\train_02297.png,o5awlgit
data/train_images\train_02298.png,iz7tfp3g
data/train_images\train_02299.png,21cqtp31
data/train_images\train_02300.png,74gu65s6
data/train_images\train_02301.png,y5h3o0sw
data/train_images\train_02302.png,58611gqi
data/train_images\train_02303.png,t8d9gx2h
data/train_images\train_02304.png,ivdts8mg
data/train_images\train_02305.png,00crz17a
data/train_images\train_02306.png,8rnxpwnu
data/train_images\train_02307.png,a6tdxj1w
data/train_images\train_02308.png,qqoqsd8p
data/train_images\train_02309.png,4xtkxgy9
data/train_images\train_02310.png,3fon8ong
data/train_images\train_02311.png,5udlhwv6
data/train_images\train_02312.png,flvywapk
data/train_images\train_02313.png,e5ajr1ov
data/train_images\train_02314.png,9cpwrutv
data/train_images\train_02315.png,lyjmwuoc
data/train_images\train_02316.png,s224eqkq
data/train_images\train_02317.png,7mou3dn1
data/train_images\train_02318.png,tjl2fx35
data/train_images\train_02319.png,lg49ffqo
data/train_images\train_02320.png,kvc4gtjs
data/train_images\train_02321.png,1a5ugxbr
data/train_images\train_02322.png,ytivr40d
data/train_images\train_02323.png,m9if826b
data/train_images\train_02324.png,hyz1ov5v
data/train_images\train_02325.png,xa8mku1g
data/train_images\train_02326.png,pt49pusr
data/train_images\train_02327.png,zaeqoxbe
data/train_images\train_02328.png,1p5ei7k8
data/train_images\train_02329.png,evbrx8u7
data/train_images\train_02330.png,3nkbf2e6
data/train_images\train_02331.png,wprlpg7g
data/train_images\train_02332.png,vlhwxpbr
data/train_images\train_02333.png,rntylvvl
data/train_images\train_02334.png,d3iia38k
data/train_images\train_02335.png,0hf36c0o
data/train_images\train_02336.png,x87czr7x
data/train_images\train_02337.png,wqf1ttim
data/train_images\train_02338.png,lytgvkym
data/train_images\train_02339.png,zlo9lndc
data/train_images\train_02340.png,mb4bldql
data/train_images\train_02341.png,q1wmfpt0
data/train_images\train_02342.png,0e2qmk3u
data/train_images\train_02343.png,hk6hmrti
data/train_images\train_02344.png,ehc2yix7
data/train_images\train_02345.png,9pbrtg6c
data/train_images\train_02346.png,2rra3plc
data/train_images\train_02347.png,gqllx70r
data/train_images\train_02348.png,3sdudprk
data/train_images\train_02349.png,5r0pnf3v
data/train_images\train_02350.png,clhovu5w
data/train_images\train_02351.png,p8mvu2ye
data/train_images\train_02352.png,ttruti7z
data/train_images\train_02353.png,fztos6gk
data/train_images\train_02354.png,j71k16y0
data/train_images\train_02355.png,upu536lz
data/train_images\train_02356.png,ms804bfp
data/train_images\train_02357.png,v0v6443k
data/train_images\train_02358.png,tx6qcalu
data/train_images\train_02359.png,k87322hr
data/train_images\train_02360.png,5sosc0wh
data/train_images\train_02361.png,s14eci9r
data/train_images\train_02362.png,tj6u5a2x
data/train_images\train_02363.png,54u44qun
data/train_images\train_02364.png,f57vh2d3
data/train_images\train_02365.png,ls11q01y
data/train_images\train_02366.png,hya0eiva
data/train_images\train_02367.png,8t49lxle
data/train_images\train_02368.png,0bct324z
data/train_images\train_02369.png,bl5kzhcm
data/train_images\train_02370.png,z2rno6cy
data/train_images\train_02371.png,svuhiwzw
data/train_images\train_02372.png,t994pn8q
data/train_images\train_02373.png,ix43irgm
data/train_images\train_02374.png,5dkoybes
data/train_images\train_02375.png,irq4tp1n
data/train_images\train_02376.png,a6ksnjcz
data/train_images\train_02377.png,obd9q8wh
data/train_images\train_02378.png,t37oj98b
data/train_images\train_02379.png,yte9afpp
data/train_images\train_02380.png,7sdwyqtu
data/train_images\train_02381.png,v27uubrj
data/train_images\train_02382.png,174wyags
data/train_images\train_02383.png,1kwqjl8e
data/train_images\train_02384.png,z31t6erq
data/train_images\train_02385.png,5a838921
data/train_images\train_02386.png,4311bkhs
data/train_images\train_02387.png,scrtp08i
data/train_images\train_02388.png,io1q3dzv
data/train_images\train_02389.png,we8g358g
data/train_images\train_02390.png,eejgbjxg
data/train_images\train_02391.png,56w0mqa1
data/train_images\train_02392.png,ccyy4juf
data/train_images\train_02393.png,n24xcrwd
data/train_images\train_02394.png,wf1tqv0r
data/train_images\train_02395.png,095uhgcr
data/train_images\train_02396.png,kfkj6xhp
data/train_images\train_02397.png,d3bgnpyh
data/train_images\train_02398.png,rfozg7fb
data/train_images\train_02399.png,v2i6oeuh
data/train_images\train_02400.png,8vaqvbdi
data/train_images\train_02401.png,m28aqwd1
data/train_images\train_02402.png,bqfdtnbs
data/train_images\train_02403.png,5xrga3l7
data/train_images\train_02404.png,1029dg38
data/train_images\train_02405.png,rajib931
data/train_images\train_02406.png,k26gfxam
data/train_images\train_02407.png,hv1f070v
data/train_images\train_02408.png,k32rgwhg
data/train_images\train_02409.png,xmd7qcq3
data/train_images\train_02410.png,za8e83mt
data/train_images\train_02411.png,ebdud8t7
data/train_images\train_02412.png,d2to1kvt
data/train_images\train_02413.png,orp59yeq
data/train_images\train_02414.png,96sjqa0p
data/train_images\train_02415.png,x99dbk4e
data/train_images\train_02416.png,pbo01717
data/train_images\train_02417.png,hv0ehlit
data/train_images\train_02418.png,sj8bfi8o
data/train_images\train_02419.png,jgzacf0r
data/train_images\train_02420.png,7fa6ahhc
data/train_images\train_02421.png,asikzoie
data/train_images\train_02422.png,asu29ee2
data/train_images\train_02423.png,a84n1w3e
data/train_images\train_02424.png,r70ut100
data/train_images\train_02425.png,wnt0k987
data/train_images\train_02426.png,5trjib73
data/train_images\train_02427.png,9syied48
data/train_images\train_02428.png,cd5lxtnj
data/train_images\train_02429.png,s18l9gj4
data/train_images\train_02430.png,anliobl7
data/train_images\train_02431.png,vjuz5pfb
data/train_images\train_02432.png,ce5z3ztd
data/train_images\train_02433.png,s7xsv18f
data/train_images\train_02434.png,6ftscjle
data/train_images\train_02435.png,i6wgl8i9
data/train_images\train_02436.png,akfd18tl
data/train_images\train_02437.png,ty7w29ma
data/train_images\train_02438.png,x6ebqgbp
data/train_images\train_02439.png,adusqb00
data/train_images\train_02440.png,g9e07pme
data/train_images\train_02441.png,xjtnrp1i
data/train_images\train_02442.png,3661l08k
data/train_images\train_02443.png,gfp94k3a
data/train_images\train_02444.png,wlar0wh0
data/train_images\train_02445.png,rfiuprog
data/train_images\train_02446.png,710eq8o9
data/train_images\train_02447.png,s4znmzof
data/train_images\train_02448.png,e98wp94p
data/train_images\train_02449.png,4jwr3xux
data/train_images\train_02450.png,nb9dssrk
data/train_images\train_02451.png,fi53llp0
data/train_images\train_02452.png,nfdd2pj0
data/train_images\train_02453.png,mmug8xjk
data/train_images\train_02454.png,31dzrhtt
data/train_images\train_02455.png,qayiiy2s
data/train_images\train_02456.png,530tj2t9
data/train_images\train_02457.png,o5a439gf
data/train_images\train_02458.png,5lxk2g5e
data/train_images\train_02459.png,ol0ta8rd
data/train_images\train_02460.png,05n9hczd
data/train_images\train_02461.png,q3w6bdj7
data/train_images\train_02462.png,h7redy0v
data/train_images\train_02463.png,qxo2dwn7
data/train_images\train_02464.png,17yw1bsd
data/train_images\train_02465.png,x4w3lnae
data/train_images\train_02466.png,hpitza7u
data/train_images\train_02467.png,y4saeq1z
data/train_images\train_02468.png,q8daydw9
data/train_images\train_02469.png,f6y5v9jr
data/train_images\train_02470.png,ehmiqp56
data/train_images\train_02471.png,a2tyznm5
data/train_images\train_02472.png,saxyk2e5
data/train_images\train_02473.png,8f3ob9v1
data/train_images\train_02474.png,t4jxa2ym
data/train_images\train_02475.png,pyi46n05
data/train_images\train_02476.png,fl0463na
data/train_images\train_02477.png,7hn98x16
data/train_images\train_02478.png,f4zzw5uk
data/train_images\train_02479.png,4sha60v3
data/train_images\train_02480.png,3lifncrn
data/train_images\train_02481.png,3tnkziy7
data/train_images\train_02482.png,5itdl35j
data/train_images\train_02483.png,rj9r3vp8
data/train_images\train_02484.png,lim06etc
data/train_images\train_02485.png,qr3ev1rd
data/train_images\train_02486.png,nf4x13qi
data/train_images\train_02487.png,nf2p091p
data/train_images\train_02488.png,qfmpah3q
data/train_images\train_02489.png,n21r91r0
data/train_images\train_02490.png,hrliagp3
data/train_images\train_02491.png,4slqgbul
data/train_images\train_02492.png,1ot96gsk
data/train_images\train_02493.png,bojaxnhr
data/train_images\train_02494.png,c4hm08op
data/train_images\train_02495.png,evhtz4vo
data/train_images\train_02496.png,ybj7soyg
data/train_images\train_02497.png,y21jmas4
data/train_images\train_02498.png,1ru08l4p
data/train_images\train_02499.png,jagxlq0s
data/train_images\train_02500.png,5rmjpcza
data/train_images\train_02501.png,3sfgho4q
data/train_images\train_02502.png,hcg7fd14
data/train_images\train_02503.png,3xrv8df2
data/train_images\train_02504.png,f5nk4otb
data/train_images\train_02505.png,gdpuh4gb
data/train_images\train_02506.png,go8utd9j
data/train_images\train_02507.png,yj3ct5q5
data/train_images\train_02508.png,173c7q25
data/train_images\train_02509.png,y7khg4g7
data/train_images\train_02510.png,nie3fkp9
data/train_images\train_02511.png,6aiu01lc
data/train_images\train_02512.png,5ww9lzhv
data/train_images\train_02513.png,ez9rtd6e
data/train_images\train_02514.png,nmb9upep
data/train_images\train_02515.png,polg5tk9
data/train_images\train_02516.png,vj0va0st
data/train_images\train_02517.png,ka0914ab
data/train_images\train_02518.png,azd84vf1
data/train_images\train_02519.png,6185ibju
data/train_images\train_02520.png,bi6mghag
data/train_images\train_02521.png,mb362m9e
data/train_images\train_02522.png,5imlz6io
data/train_images\train_02523.png,stuzhg1g
data/train_images\train_02524.png,f4ofpatm
data/train_images\train_02525.png,0txe321d
data/train_images\train_02526.png,5c21o6ww
data/train_images\train_02527.png,8eirhrln
data/train_images\train_02528.png,f6nv5xu6
data/train_images\train_02529.png,m9deocir
data/train_images\train_02530.png,io74jlys
data/train_images\train_02531.png,7jd6z6pq
data/train_images\train_02532.png,1auf0tj5
data/train_images\train_02533.png,jgzcy4ml
data/train_images\train_02534.png,jzfudi4s
data/train_images\train_02535.png,p7qfq9n0
data/train_images\train_02536.png,4fdtzj2l
data/train_images\train_02537.png,72v08ktr
data/train_images\train_02538.png,pw3hhigv
data/train_images\train_02539.png,ummwcmzx
data/train_images\train_02540.png,8j5ms20t
data/train_images\train_02541.png,3t9lp2e2
data/train_images\train_02542.png,asoevgkh
data/train_images\train_02543.png,250cvgfg
data/train_images\train_02544.png,m1tm27o1
data/train_images\train_02545.png,9qtg15xd
data/train_images\train_02546.png,82ijkuv2
data/train_images\train_02547.png,vxo3peoj
data/train_images\train_02548.png,3m48ngc4
data/train_images\train_02549.png,xaic0dhn
data/train_images\train_02550.png,hwekqdvn
data/train_images\train_02551.png,ab87frbo
data/train_images\train_02552.png,o703b95o
data/train_images\train_02553.png,hs7auigj
data/train_images\train_02554.png,d3x4yh5h
data/train_images\train_02555.png,oa7wkdpe
data/train_images\train_02556.png,hdm6k6hg
data/train_images\train_02557.png,q6srp7b4
data/train_images\train_02558.png,hjkwbjpc
data/train_images\train_02559.png,lmsp94rw
data/train_images\train_02560.png,gkg5khl1
data/train_images\train_02561.png,crhm22sn
data/train_images\train_02562.png,ju9f51ni
data/train_images\train_02563.png,4eubygs0
data/train_images\train_02564.png,jx9amsm5
data/train_images\train_02565.png,r7goklva
data/train_images\train_02566.png,2uhtjpk4
data/train_images\train_02567.png,w0kq8sjq
data/train_images\train_02568.png,ontqx45j
data/train_images\train_02569.png,oqynit38
data/train_images\train_02570.png,cx5dnsvb
data/train_images\train_02571.png,cq7g4asm
data/train_images\train_02572.png,zx4nkio5
data/train_images\train_02573.png,b6iijpsh
data/train_images\train_02574.png,oxxaoz5e
data/train_images\train_02575.png,7ggo46x1
data/train_images\train_02576.png,w1qxph1y
data/train_images\train_02577.png,3bqhok3z
data/train_images\train_02578.png,y5sro0l9
data/train_images\train_02579.png,layke3zc
data/train_images\train_02580.png,xu11to0b
data/train_images\train_02581.png,ogcc1u86
data/train_images\train_02582.png,ag3u1swy
data/train_images\train_02583.png,utfefz81
data/train_images\train_02584.png,1id07t3l
data/train_images\train_02585.png,jokbzvyx
data/train_images\train_02586.png,9d18k9va
data/train_images\train_02587.png,k1vpangw
data/train_images\train_02588.png,3pajvf9i
data/train_images\train_02589.png,60k23z2y
data/train_images\train_02590.png,3c0eq4aw
data/train_images\train_02591.png,8jhe5s51
data/train_images\train_02592.png,7dxj17x6
data/train_images\train_02593.png,xda71ebv
data/train_images\train_02594.png,fwb5hsts
data/train_images\train_02595.png,68cfff8t
data/train_images\train_02596.png,x134l8xa
data/train_images\train_02597.png,fsumuxqj
data/train_images\train_02598.png,ctpvev64
data/train_images\train_02599.png,groabeaw
data/train_images\train_02600.png,qw29py5k
data/train_images\train_02601.png,h2nxxms3
data/train_images\train_02602.png,rag0kxxk
data/train_images\train_02603.png,xnoad78q
data/train_images\train_02604.png,ig6uo3zi
data/train_images\train_02605.png,n1a7kne1
